"","colors","POS","CIGAR","TLEN"
"35383",99,2059200,"41S34M",339
"35384",163,2059200,"45S30M",386
"35385",163,2121046,"4S71M",366
"35386",99,2087739,"23S52M",183
"35387",163,2059200,"53S22M",126
"35388",163,2043081,"3S72M",226
"35389",163,2125038,"2S73M",231
"35390",163,2059200,"34S41M",186
"35391",99,2040403,"36S39M",146
"35392",163,2060611,"1S74M",200
"35393",99,2040400,"38S37M",165
"35394",163,2094661,"4S71M",377
"35395",163,2042091,"11S64M",188
"35396",163,2059200,"54S21M",147
"35397",163,2059200,"12S63M",164
"35398",99,2059200,"5S70M",238
"35399",99,2040403,"48S27M",371
"35400",163,2059200,"14S61M",219
"35401",163,2059200,"44S31M",169
"35402",163,2059200,"8S67M",279
"35403",99,2064771,"35S40M",265
"35404",163,1677868,"1S74M",247
"35405",99,2059200,"12S63M",199
"35406",163,2040403,"14S61M",153
"35407",99,2102015,"32S43M",203
"35408",163,2059200,"54S21M",179
"35409",99,2059200,"10S65M",222
"35410",163,2066171,"2S73M",432
"35411",99,2059200,"32S43M",195
"35412",99,2060100,"32S43M",177
"35413",163,2059200,"42S33M",253
"35414",99,2111152,"32S43M",250
"35415",99,2040403,"34S41M",228
"35416",163,2040403,"54S21M",234
"35417",163,2113345,"20S55M",287
"35418",163,2103161,"17S58M",432
"35419",99,2059200,"19S56M",163
"35420",99,2059200,"8S67M",219
"35421",163,2059200,"13S62M",190
"35422",163,2074994,"30S45M",186
"35423",163,2040403,"8S67M",228
"35424",99,2040403,"11S64M",197
"35425",163,2040403,"16S59M",200
"35426",163,2059200,"44S31M",159
"35427",99,2087739,"43S32M",164
"35428",163,2059200,"26S49M",143
"35429",163,2040403,"50S25M",209
"35430",163,2059200,"47S28M",328
"35431",99,2059200,"35S40M",177
"35432",163,2059200,"8S67M",184
"35433",163,2059200,"49S26M",123
"35434",163,2065257,"4S71M",285
"35435",99,2059200,"11S64M",201
"35436",99,2040403,"27S48M",140
"35437",99,2040403,"26S49M",166
"35438",99,2101187,"32S43M",156
"35439",99,2059200,"54S21M",143
"35440",99,2059200,"20S55M",150
"35441",163,2059200,"16S59M",183
"35442",163,1683143,"4S71M",226
"35443",163,2069160,"12S63M",314
"35444",163,2040403,"28S47M",356
"35445",99,2059200,"5S70M",174
"35446",163,2059200,"37S38M",184
"35447",163,2065191,"1S74M",240
"35448",99,2059200,"16S59M",219
"35449",163,2112456,"3S72M",359
"35450",163,2040403,"29S46M",215
"35451",99,2059200,"5S70M",194
"35452",99,2059200,"48S27M",110
"35453",99,2040403,"26S49M",159
"35454",163,2094669,"30S45M",430
"35455",99,2059200,"7S68M",375
"35456",99,2071194,"43S32M",268
"35457",99,2040403,"17S58M",273
"35458",163,2059200,"16S59M",249
"35459",99,2040403,"7S68M",418
"35460",99,2087739,"8S67M",311
"35461",99,2059200,"6S69M",155
"35462",163,2061285,"4S71M",326
"35463",163,2040403,"51S24M",171
"35464",99,2040403,"43S32M",125
"35465",163,2059200,"20S55M",172
"35466",163,2087739,"43S32M",189
"35467",163,1675292,"27S48M",216
"35468",163,2112985,"15S60M",365
"35469",99,2040400,"47S28M",135
"35470",163,2070826,"11S64M",393
"35471",163,2040403,"14S61M",216
"35472",163,2040403,"44S31M",152
"35473",163,2040403,"50S25M",142
"35474",99,2040403,"52S23M",281
"35475",99,2087739,"18S57M",193
"35476",99,2059200,"10S65M",205
"35477",163,2040403,"7S68M",189
"35478",163,2059200,"49S26M",161
"35479",99,2087739,"29S46M",299
"35480",163,2040403,"47S28M",123
"35481",163,2089768,"41S34M",137
"35482",163,2040403,"40S35M",207
"35483",99,2059200,"10S65M",187
"35484",163,2059200,"20S55M",135
"35485",163,2061096,"3S72M",178
"35486",163,2088800,"8S67M",231
"35487",99,2040403,"10S65M",362
"35488",163,2059200,"15S60M",194
"35489",99,2059200,"28S47M",207
"35490",163,2059200,"10S65M",253
"35491",99,2059200,"25S50M",199
"35492",163,2115489,"2S73M",321
"35493",99,2060749,"32S43M",202
"35494",163,2059200,"52S23M",165
"35495",99,2059200,"40S35M",316
"35496",163,2040403,"40S35M",256
"35497",163,2087739,"12S63M",177
"35498",99,2059200,"17S58M",153
"35499",163,2040403,"52S23M",365
"35500",99,2088626,"32S43M",218
"35501",163,2040403,"38S37M",135
"35502",163,2059200,"20S55M",231
"35503",99,2111409,"32S43M",330
"35504",163,2040403,"45S30M",220
"35505",99,2040403,"19S56M",146
"35506",163,2059200,"5S70M",216
"35507",99,2059200,"49S26M",207
"35508",163,2059200,"31S44M",291
"35509",163,2040403,"33S42M",152
"35510",163,2059200,"46S29M",195
"35511",99,2059200,"33S42M",232
"35512",99,2040403,"26S49M",195
"35513",163,2123094,"1S74M",346
"35514",99,2059200,"44S31M",119
"35515",99,2089704,"6S69M",204
"35516",163,2059200,"21S54M",170
"35517",99,2059200,"18S57M",234
"35518",99,2059200,"21S54M",225
"35519",99,2040403,"10S65M",159
"35520",99,2059200,"11S64M",303
"35521",99,2059200,"16S59M",227
"35522",163,2059200,"5S70M",250
"35523",99,2093219,"1S74M",253
"35524",99,2040403,"55S20M",154
"35525",99,2112540,"32S43M",152
"35526",163,2069420,"6S69M",289
"35527",163,2040403,"38S37M",117
"35528",163,2065403,"4S71M",251
"35529",99,2059200,"34S41M",154
"35530",163,2071193,"5S70M",263
"35531",99,2091799,"7S68M",221
"35532",99,2105342,"10S65M",340
"35533",163,2059200,"27S48M",232
"35534",99,2059200,"29S46M",159
"35535",163,2040403,"28S47M",215
"35536",163,2040403,"11S64M",247
"35537",99,2040403,"19S56M",203
"35538",99,2094726,"32S43M",182
"35539",99,2059200,"34S41M",205
"35540",163,2059200,"42S33M",152
"35541",99,2040403,"50S25M",210
"35542",163,2112042,"25S50M",284
"35543",163,2059200,"16S59M",211
"35544",99,2059200,"38S37M",140
"35545",163,2096264,"28S47M",429
"35546",163,2061374,"4S71M",244
"35547",99,2087739,"40S35M",186
"35548",163,2059200,"26S49M",170
"35549",163,2061401,"2S73M",221
"35550",99,2059200,"14S61M",265
"35551",163,2111348,"1S74M",341
"35552",99,2059200,"53S22M",196
"35553",99,2059200,"12S63M",266
"35554",163,2059200,"28S47M",198
"35555",99,2059200,"14S61M",203
"35556",99,2059200,"53S22M",235
"35557",163,2040400,"13S62M",138
"35558",163,2059200,"12S63M",277
"35559",99,2101527,"32S43M",220
"35560",163,2059200,"12S63M",189
"35561",163,2040403,"16S59M",334
"35562",163,2065779,"2S73M",302
"35563",163,2059200,"7S68M",173
"35564",163,2105664,"4S71M",375
"35565",163,2121072,"2S73M",190
"35566",163,2060921,"1S74M",194
"35567",163,2040403,"22S53M",251
"35568",99,2059200,"41S34M",241
"35569",163,2059200,"11S64M",338
"35570",163,2059200,"53S22M",131
"35571",163,2100354,"11S64M",202
"35572",99,2040400,"19S56M",165
"35573",99,2074917,"12S63M",355
"35574",163,2088563,"32S43M",436
"35575",99,2040400,"36S39M",133
"35576",99,2040403,"14S61M",164
"35577",99,2040403,"5S70M",218
"35578",163,2059200,"14S61M",150
"35579",163,2040403,"33S42M",204
"35580",163,2059200,"4S71M",174
"35581",99,2040403,"20S55M",204
"35582",163,2062917,"10S65M",436
"35583",163,2072522,"12S63M",177
"35584",163,2059200,"5S70M",271
"35585",163,2065453,"4S71M",234
"35586",163,2059200,"43S32M",248
"35587",163,2040403,"36S39M",147
"35588",99,2059200,"46S29M",140
"35589",163,3326348,"4S71M",181
"35590",163,2110908,"20S55M",174
"35591",99,2059200,"12S63M",213
"35592",163,2059200,"9S66M",292
"35593",99,2059200,"12S63M",270
"35594",163,2059200,"7S68M",306
"35595",99,2059200,"53S22M",111
"35596",163,2059200,"4S71M",159
"35597",163,2059200,"42S33M",196
"35598",163,2059200,"23S52M",184
"35599",163,2059200,"50S25M",153
"35600",99,2093545,"1S74M",175
"35601",163,2118440,"22S53M",167
"35602",99,2040403,"38S37M",156
"35603",163,2110237,"6S69M",321
"35604",163,2040403,"34S41M",139
"35605",99,2040403,"23S52M",275
"35606",163,2059200,"41S34M",174
"35607",163,2040403,"9S66M",199
"35608",99,2087739,"31S44M",151
"35609",163,2059200,"25S50M",255
"35610",99,2040403,"9S66M",196
"35611",163,2072783,"8S67M",206
"35612",163,2040403,"49S26M",187
"35613",163,2059200,"26S49M",315
"35614",99,2059200,"10S65M",178
"35615",99,2059200,"21S54M",165
"35616",163,2087739,"9S66M",208
"35617",99,2059200,"31S44M",185
"35618",163,2059200,"12S63M",186
"35619",99,2059200,"26S49M",172
"35620",163,2059200,"11S64M",144
"35621",99,2087739,"25S50M",129
"35622",163,2092962,"6S69M",251
"35623",163,2093053,"44S31M",434
"35624",99,2059200,"51S24M",147
"35625",163,1676071,"4S71M",292
"35626",163,2040403,"24S51M",223
"35627",163,2040403,"18S57M",244
"35628",99,2040403,"16S59M",161
"35629",99,2087739,"14S61M",144
"35630",163,2040403,"11S64M",230
"35631",163,613065,"10S65M",326
"35632",99,2059200,"27S48M",220
"35633",99,2040403,"32S43M",162
"35634",163,2059200,"27S48M",136
"35635",163,2059200,"39S36M",160
"35636",99,2087739,"24S51M",282
"35637",163,2040403,"6S69M",361
"35638",163,2040403,"15S60M",140
"35639",99,2040403,"54S21M",232
"35640",163,2059200,"5S70M",374
"35641",163,2040403,"28S47M",196
"35642",99,2040403,"37S38M",214
"35643",163,2059200,"11S64M",255
"35644",163,2121058,"2S73M",165
"35645",163,2124137,"9S66M",205
"35646",163,2040403,"5S70M",161
"35647",163,2091770,"3S72M",280
"35648",99,2040403,"24S51M",204
"35649",163,2087739,"22S53M",137
"35650",99,2059200,"4S71M",186
"35651",163,2059200,"52S23M",179
"35652",99,2040403,"27S48M",252
"35653",163,2096674,"2S73M",267
"35654",163,2040403,"10S65M",180
"35655",163,2071796,"2S73M",205
"35656",99,2040403,"10S65M",197
"35657",163,2064518,"1S74M",210
"35658",99,2059200,"20S55M",250
"35659",99,2040403,"18S57M",350
"35660",163,2059200,"26S49M",128
"35661",99,2059200,"4S71M",192
"35662",163,2040400,"13S62M",272
"35663",163,2059200,"43S32M",110
"35664",163,2040403,"39S36M",348
"35665",99,2059200,"44S31M",134
"35666",163,2087739,"8S67M",234
"35667",163,2069652,"16S59M",435
"35668",99,2059200,"40S35M",140
"35669",99,2040403,"37S38M",140
"35670",163,2040403,"35S40M",176
"35671",163,2065847,"9S66M",262
"35672",99,2040403,"42S33M",333
"35673",99,2059200,"50S25M",237
"35674",163,2040403,"27S48M",153
"35675",99,2040403,"16S59M",157
"35676",99,2059200,"51S24M",169
"35677",163,2059200,"11S64M",306
"35678",163,2040403,"38S37M",203
"35679",163,2040403,"28S47M",165
"35680",163,2059200,"29S46M",335
"35681",99,2059200,"42S33M",315
"35682",163,2040403,"47S28M",266
"35683",163,2059200,"48S27M",274
"35684",99,2059200,"26S49M",213
"35685",99,2040403,"20S55M",262
"35686",163,2087739,"29S46M",153
"35687",163,2040403,"54S21M",219
"35688",99,2089133,"32S43M",198
"35689",163,2040400,"21S54M",215
"35690",99,2059200,"27S48M",231
"35691",163,2059200,"36S39M",222
"35692",99,2040403,"38S37M",251
"35693",163,2059200,"7S68M",326
"35694",99,2059200,"20S55M",218
"35695",163,2100523,"45S30M",436
"35696",163,2059200,"12S63M",221
"35697",163,2040403,"14S61M",252
"35698",163,2059200,"41S34M",140
"35699",163,2059200,"25S50M",368
"35700",163,2059200,"50S25M",195
"35701",163,2059200,"42S33M",128
"35702",163,2040403,"54S21M",148
"35703",99,2059200,"12S63M",241
"35704",163,2066637,"8S67M",186
"35705",163,2059200,"34S41M",153
"35706",99,2059200,"42S33M",157
"35707",163,2112939,"8S67M",436
"35708",163,2087739,"25S50M",194
"35709",163,2040403,"13S62M",246
"35710",163,2040403,"6S69M",312
"35711",163,2061384,"4S71M",322
"35712",163,2040403,"12S63M",324
"35713",99,2059200,"34S41M",263
"35714",99,2059200,"12S63M",251
"35715",163,2093341,"4S71M",230
"35716",99,2059200,"11S64M",148
"35717",163,2107641,"2S73M",289
"35718",99,2059200,"38S37M",241
"35719",163,2071187,"31S44M",436
"35720",99,2040403,"51S24M",123
"35721",99,2040403,"36S39M",146
"35722",163,2062098,"4S71M",327
"35723",99,2059200,"6S69M",287
"35724",99,2059200,"13S62M",162
"35725",99,2074148,"30S45M",198
"35726",163,2061053,"44S31M",432
"35727",163,2040403,"12S63M",247
"35728",99,2059200,"29S46M",182
"35729",163,2040403,"38S37M",153
"35730",163,2063366,"3S72M",166
"35731",99,2040403,"6S69M",162
"35732",99,2059200,"21S54M",399
"35733",163,2040403,"12S63M",173
"35734",163,2095627,"3S72M",199
"35735",163,2040403,"29S46M",215
"35736",163,2120247,"11S64M",422
"35737",99,2087739,"29S46M",189
"35738",99,2096730,"32S43M",213
"35739",99,2040403,"23S52M",132
"35740",99,2059200,"35S40M",239
"35741",99,2040403,"47S28M",213
"35742",99,2122753,"31S44M",189
"35743",163,2103337,"10S65M",436
"35744",163,2075243,"2S73M",314
"35745",163,2123671,"52S23M",259
"35746",163,2102435,"6S69M",203
"35747",163,2069174,"17S58M",265
"35748",163,2059200,"12S63M",166
"35749",163,2040400,"25S50M",203
"35750",163,2040403,"30S45M",259
"35751",163,2059200,"22S53M",147
"35752",163,2059200,"35S40M",276
"35753",163,2115515,"27S48M",169
"35754",163,2040403,"35S40M",230
"35755",99,2040403,"36S39M",195
"35756",99,2059200,"54S21M",146
"35757",163,2059200,"13S62M",137
"35758",163,2067702,"1S74M",425
"35759",163,2059805,"14S61M",434
"35760",99,2040403,"22S53M",320
"35761",99,2059200,"32S43M",174
"35762",163,2040403,"42S33M",197
"35763",163,2059200,"35S40M",160
"35764",99,2040403,"46S29M",159
"35765",163,2059200,"36S39M",160
"35766",163,2071367,"2S73M",166
"35767",163,2064611,"2S73M",330
"35768",99,2040403,"55S20M",126
"35769",163,2120704,"7S68M",251
"35770",99,2059200,"31S44M",256
"35771",163,2040403,"42S33M",253
"35772",99,2059200,"26S49M",217
"35773",163,2040403,"14S61M",192
"35774",99,2059200,"47S28M",190
"35775",163,2059200,"34S41M",132
"35776",163,2059200,"32S43M",209
"35777",163,2059200,"12S63M",229
"35778",99,2059200,"42S33M",216
"35779",163,2059200,"20S55M",135
"35780",163,2123837,"2S73M",351
"35781",163,2059200,"27S48M",192
"35782",99,2040403,"39S36M",243
"35783",99,2040403,"30S45M",313
"35784",163,2102177,"26S49M",149
"35785",99,2087739,"22S53M",141
"35786",99,2040403,"28S47M",166
"35787",163,2059200,"53S22M",185
"35788",163,2059200,"23S52M",269
"35789",99,2040403,"14S61M",324
"35790",99,2124796,"10S65M",258
"35791",163,2059200,"5S70M",193
"35792",99,2040403,"11S64M",210
"35793",163,2059200,"27S48M",186
"35794",163,2059200,"35S40M",120
"35795",99,2087739,"8S67M",166
"35796",163,2059200,"19S56M",136
"35797",163,2059200,"29S46M",396
"35798",163,2040403,"7S68M",231
"35799",163,2072318,"3S72M",291
"35800",163,2065593,"2S73M",279
"35801",99,3139035,"32S43M",190
"35802",163,2100482,"21S54M",436
"35803",163,2095813,"4S71M",264
"35804",163,2110992,"10S65M",436
"35805",163,2091768,"3S72M",349
"35806",163,2059200,"17S58M",219
"35807",163,2059200,"52S23M",171
"35808",99,2087739,"22S53M",222
"35809",163,2040403,"25S50M",150
"35810",163,2040403,"31S44M",233
"35811",99,2059200,"49S26M",212
"35812",163,2059200,"48S27M",204
"35813",163,2059200,"13S62M",225
"35814",163,2073723,"3S72M",260
"35815",163,2123145,"2S73M",284
"35816",163,2061278,"8S67M",214
"35817",163,2073899,"9S66M",281
"35818",99,2059200,"41S34M",156
"35819",163,2040403,"7S68M",185
"35820",163,2041786,"3S72M",292
"35821",163,2066933,"1S74M",308
"35822",99,2040403,"12S63M",278
"35823",163,2120061,"5S70M",302
"35824",99,2040403,"14S61M",175
"35825",163,2059200,"33S42M",125
"35826",99,2059200,"18S57M",213
"35827",99,2059200,"43S32M",184
"35828",99,2120660,"4S71M",164
"35829",99,2059200,"26S49M",370
"35830",163,2059200,"53S22M",135
"35831",163,2040403,"17S58M",178
"35832",163,2087739,"25S50M",367
"35833",163,2059200,"25S50M",330
"35834",163,2074325,"4S71M",191
"35835",163,2060963,"3S72M",294
"35836",99,2059200,"50S25M",266
"35837",99,2059200,"29S46M",145
"35838",163,2100214,"8S67M",250
"35839",99,2093322,"49S26M",230
"35840",99,2115104,"10S65M",236
"35841",99,2059200,"20S55M",166
"35842",163,2118482,"34S41M",436
"35843",163,2063642,"1S74M",436
"35844",163,2059200,"34S41M",153
"35845",163,2061172,"2S73M",324
"35846",163,2087739,"17S58M",169
"35847",163,2103424,"12S63M",142
"35848",99,2059200,"36S39M",246
"35849",163,2040403,"30S45M",219
"35850",99,2040400,"24S51M",149
"35851",163,2059396,"2S73M",430
"35852",163,2059200,"34S41M",302
"35853",163,2087739,"19S56M",249
"35854",99,2059200,"25S50M",260
"35855",163,2040403,"6S69M",424
"35856",163,2059200,"33S42M",145
"35857",163,2059200,"47S28M",140
"35858",99,2059200,"48S27M",195
"35859",163,2059200,"11S64M",246
"35860",163,2087739,"35S40M",208
"35861",163,2113967,"7S68M",205
"35862",163,2061031,"3S72M",293
"35863",99,2087739,"10S65M",190
"35864",163,2040403,"23S52M",229
"35865",163,2087739,"27S48M",189
"35866",163,2040403,"13S62M",147
"35867",99,2071614,"32S43M",239
"35868",163,2040403,"31S44M",162
"35869",99,2040403,"20S55M",165
"35870",163,2059200,"49S26M",299
"35871",99,2059200,"13S62M",263
"35872",163,2067755,"3S72M",227
"35873",163,2040403,"42S33M",147
"35874",163,1675519,"8S67M",204
"35875",99,2087739,"11S64M",250
"35876",163,2059201,"22S53M",436
"35877",99,2059200,"55S20M",221
"35878",99,2059200,"44S31M",169
"35879",163,2059200,"5S70M",183
"35880",163,2101788,"1S74M",323
"35881",163,2089031,"3S72M",175
"35882",163,2087739,"19S56M",313
"35883",99,2059200,"23S52M",154
"35884",163,2059200,"32S43M",145
"35885",163,2040403,"14S61M",292
"35886",99,2040403,"9S66M",219
"35887",163,2074862,"6S69M",391
"35888",163,2059200,"7S68M",279
"35889",163,2040674,"5S70M",281
"35890",163,1292611,"4S71M",212
"35891",163,2059200,"51S24M",154
"35892",163,2040400,"9S66M",216
"35893",163,2091011,"50S25M",115
"35894",163,2061795,"4S71M",191
"35895",163,2059200,"15S60M",393
"35896",163,2059200,"26S49M",173
"35897",163,2059200,"11S64M",195
"35898",163,2059200,"54S21M",112
"35899",163,2042824,"6S69M",301
"35900",163,2111096,"10S65M",213
"35901",99,2059200,"30S45M",204
"35902",163,2059200,"34S41M",192
"35903",163,2040403,"10S65M",207
"35904",99,2040403,"23S52M",132
"35905",99,2087739,"25S50M",131
"35906",163,2040400,"39S36M",192
"35907",163,2075582,"40S35M",436
"35908",163,2040403,"50S25M",354
"35909",99,2040403,"52S23M",160
"35910",163,2087739,"26S49M",261
"35911",163,2060642,"3S72M",323
"35912",163,2040403,"52S23M",223
"35913",99,2059200,"36S39M",328
"35914",99,2040403,"19S56M",228
"35915",99,2059200,"25S50M",150
"35916",99,2059200,"20S55M",158
"35917",99,2040400,"37S38M",243
"35918",163,2040403,"42S33M",160
"35919",99,2092099,"19S56M",235
"35920",99,2040403,"39S36M",167
"35921",163,2119713,"4S71M",273
"35922",163,2071661,"27S48M",369
"35923",163,2040403,"38S37M",126
"35924",163,2123918,"1S74M",380
"35925",163,2092660,"55S20M",408
"35926",163,2059200,"15S60M",261
"35927",99,2040400,"5S70M",191
"35928",163,2123889,"29S46M",138
"35929",99,2087739,"25S50M",234
"35930",163,2061716,"2S73M",369
"35931",163,2089052,"21S54M",134
"35932",163,2094971,"22S53M",425
"35933",163,2040403,"9S66M",213
"35934",99,2066759,"32S43M",336
"35935",99,2059200,"44S31M",400
"35936",163,2062701,"1S74M",301
"35937",163,2072308,"2S73M",176
"35938",163,2124197,"45S30M",172
"35939",163,2059200,"36S39M",168
"35940",163,2059200,"21S54M",221
"35941",163,2064871,"17S58M",180
"35942",163,2087739,"4S71M",171
"35943",163,2040403,"55S20M",124
"35944",99,2041398,"32S43M",210
"35945",163,2059200,"14S61M",216
"35946",99,2059200,"50S25M",110
"35947",99,2065552,"32S43M",148
"35948",99,2040403,"42S33M",184
"35949",99,2059200,"32S43M",125
"35950",99,2087739,"24S51M",145
"35951",163,2059200,"49S26M",310
"35952",163,2042373,"4S71M",233
"35953",163,2059200,"20S55M",241
"35954",163,2087739,"18S57M",280
"35955",163,2063339,"10S65M",184
"35956",163,2040403,"55S20M",204
"35957",163,2059200,"34S41M",184
"35958",99,2040403,"17S58M",201
"35959",99,2040403,"20S55M",290
